id,make,model,type,year_of_making,provider_id,created_at,updated_at,deleted_at
5fa489af-7fa4-4b4c-80f3-f811a020a8ef,Kawasaki," Z 800",Bike,2024,NULL,"2024-09-12 16:19:31","2024-09-12 16:19:31",NULL
70e25d24-a4f9-4526-9dce-ab37ffdd21ca,Kawasaki," Z 900",Bike,2024,NULL,"2024-09-12 16:20:36","2024-09-12 16:20:36",NULL
8df62d14-126a-4020-9f15-d07c44dcab25,Kawasaki," Z 900 RS",Bike,2024,NULL,"2024-09-12 16:21:17","2024-09-12 16:21:17",NULL
68a4cdb5-b3a4-4f79-9a09-a395693d7038,Kawasaki," Z H2",Bike,2024,NULL,"2024-09-12 16:22:02","2024-09-12 16:22:02",NULL
993850c2-0de5-4ef0-a5b5-e48716a4b44d,Kawasaki," ZR-7",Bike,2024,NULL,"2024-09-12 16:23:03","2024-09-12 16:23:03",NULL
92702fd6-741e-4926-898b-c6b63b082082,Kawasaki," ZX 14 R",Bike,2024,NULL,"2024-09-12 16:24:02","2024-09-12 16:24:02",NULL
54acc85b-8a07-4e66-a444-d8c61a7b6316,Kawasaki," ZZR 1200",Bike,2024,NULL,"2024-09-12 16:24:33","2024-09-12 16:24:33",NULL
a055e721-5c51-44b2-9b60-7edbe3b6e946,Kawasaki," ZZR 1400",Bike,2024,NULL,"2024-09-12 16:25:04","2024-09-12 16:25:04",NULL
de4227a1-31bc-4043-9a6e-93dee902b233,Keeway,"K 300 R",Bike,2024,NULL,"2024-09-12 16:31:19","2024-09-12 16:31:57",NULL
020fe943-2240-41b2-8e26-3a92657e03cb,Keeway,"K Lite 250V",Bike,2024,NULL,"2024-09-12 16:32:22","2024-09-12 16:32:22",NULL
d12d47fa-f175-498a-a230-04024e7613d5,Keeway,"K 300 N",Bike,2024,NULL,"2024-09-12 16:32:55","2024-09-12 16:32:55",NULL
f5ceb3cc-c9f8-4379-a490-d5af8aa89144,Keeway,"Sixties 300i",Bike,2024,NULL,"2024-09-12 16:33:34","2024-09-12 16:33:34",NULL
e4555edb-c507-4d66-af7f-dd315ec40aac,Keeway,"SR 125",Bike,2024,NULL,"2024-09-12 16:34:04","2024-09-12 16:34:04",NULL
9d6f056a-7af5-450e-b18d-db223ef0850e,Keeway,"SR 250",Bike,2024,NULL,"2024-09-12 16:34:34","2024-09-12 16:34:34",NULL
4e6c4867-7780-4dfe-a451-333c474477a6,Keeway,"V 302 C",Bike,2024,NULL,"2024-09-12 16:35:36","2024-09-12 16:35:36",NULL
c2f3afad-f0d4-45d0-be98-a760b1979fd8,Keeway,"Vieste 300",Bike,2024,NULL,"2024-09-12 16:36:15","2024-09-12 16:36:15",NULL
89b2f3d0-0c94-403c-963e-dd9ce80bd0a9,"Kinetic Green","E Luna",Bike,2024,NULL,"2024-09-12 16:37:36","2024-09-12 16:37:36",NULL
2bb4cf99-c39f-4881-bbb2-f0f1fe0b3e5a,"Kinetic Green",Flex,Bike,2024,NULL,"2024-09-12 16:37:59","2024-09-12 16:37:59",NULL
94ba5d65-26a1-4c98-8f24-e261c8bac08d,"Kinetic Green",Zing,Bike,2024,NULL,"2024-09-12 16:38:28","2024-09-12 16:38:28",NULL
0e8f9ee9-2e23-4ecc-95b4-8b172acb7e8f,"Kinetic Green",Zulu,Bike,2024,NULL,"2024-09-12 16:38:53","2024-09-12 16:38:53",NULL
15244649-04f3-4ec4-a137-3f1ecdfdb22e,KTM,"250 Adventure",Bike,2024,NULL,"2024-09-12 16:44:09","2024-09-12 17:03:10",NULL
6ace334a-044e-4f9f-9688-b9750b54005c,KTM,"390 Adventure",Bike,2024,NULL,"2024-09-12 16:44:50","2024-09-12 17:03:29",NULL
9ec202e1-cacd-4a45-8007-148659831727,KTM,"390 Adventure X",Bike,2024,NULL,"2024-09-12 17:03:59","2024-09-12 17:03:59",NULL
fc22206c-b68a-4917-a1dd-781a29609c8d,KTM," 125 Duke",Bike,2024,NULL,"2024-09-12 17:04:20","2024-09-12 17:04:20",NULL
06b4f942-780d-4880-abd5-d095b705b3e8,KTM," 200 Duke",Bike,2024,NULL,"2024-09-12 17:04:36","2024-09-12 17:04:36",NULL
5d3d7adb-4822-4ff2-b22a-1daf4a68e74a,KTM," 250 Duke",Bike,2024,NULL,"2024-09-12 17:04:53","2024-09-12 17:04:53",NULL
d61ebff6-9452-4e6b-9c02-f5642c1c19e2,KTM," 390 Duke",Bike,2024,NULL,"2024-09-12 17:05:12","2024-09-12 17:05:12",NULL
a28b0b39-ad31-46fd-8466-7e75b2170ef2,KTM," 390 Duke ABS",Bike,2024,NULL,"2024-09-12 17:05:36","2024-09-12 17:05:36",NULL
d15c6209-b709-46df-8b8e-23ca153726b6,KTM," 790 Duke",Bike,2024,NULL,"2024-09-12 17:05:53","2024-09-12 17:05:53",NULL
b648f199-f8e0-4fea-8662-5030d236804e,KTM," RC 125",Bike,2024,NULL,"2024-09-12 17:06:11","2024-09-12 17:06:11",NULL
fb36445d-3c46-4920-ab0d-40fc3b85db6c,KTM," RC 200",Bike,2024,NULL,"2024-09-12 17:06:29","2024-09-12 17:06:29",NULL
840c9b01-069d-42ee-8dd6-35f0a74de7d0,KTM," RC 390",Bike,2024,NULL,"2024-09-12 17:06:44","2024-09-12 17:06:44",NULL
20a73b71-b709-4402-b0c5-13006018bf06,Lectrix,LXS,Bike,2024,NULL,"2024-09-12 17:27:29","2024-09-12 17:27:29",NULL
b15cf618-453f-490e-bf64-80ad50bc723d,Lectrix,"LXS 2.0",Bike,2024,NULL,"2024-09-12 17:28:52","2024-09-12 17:28:52",NULL
94695972-e8ab-4a10-9c56-88487844b363,Lectrix,"LXS G2.0",Bike,2024,NULL,"2024-09-12 17:29:42","2024-09-12 17:29:42",NULL
c0c77687-e4d9-44ad-8340-d3c8a941b534,Lectrix,"LXS 3.0",Bike,2024,NULL,"2024-09-12 17:30:10","2024-09-12 17:30:10",NULL
e4f035ad-944b-47ae-8da9-81d2eee670cf,Lectrix,SX25,Bike,2024,NULL,"2024-09-12 17:30:50","2024-09-12 17:30:50",NULL
42407556-7985-4fac-a612-5d9f0d626ca6,Matter,Aera,Bike,2024,NULL,"2024-09-12 17:31:33","2024-09-12 17:31:33",NULL
fb05b97b-4122-4e49-b021-71aad07746cb,"Moto Guzzi"," Bellagio",Bike,2024,NULL,"2024-09-12 17:34:24","2024-09-12 17:34:24",NULL
418dd430-fadb-4279-9c51-7335d4b44774,"Moto Guzzi"," Bellagio Black Eagle",Bike,2024,NULL,"2024-09-12 17:35:06","2024-09-12 17:35:06",NULL
cd617fa2-61b1-405e-aa7c-726a9a9e6a53,"Moto Guzzi"," California 1400",Bike,2024,NULL,"2024-09-12 17:35:27","2024-09-12 17:35:27",NULL
66ca3685-6b86-4c57-9be2-20961d9c256d,"Moto Guzzi"," California 1400 ABS Tour Full",Bike,2024,NULL,"2024-09-12 17:35:48","2024-09-12 17:35:48",NULL
70691349-f922-43ba-a020-972a316f527f,"Moto Guzzi"," Eldorado",Bike,2024,NULL,"2024-09-12 17:36:15","2024-09-12 17:36:15",NULL
9189996e-9f77-4955-b014-249528939f95,"Moto Guzzi"," Griso 1200 8V SE",Bike,2024,NULL,"2024-09-12 17:36:44","2024-09-12 17:36:44",NULL
fff100f3-cf4d-4a80-aed5-91ad4ce0e32f,"Moto Guzzi"," Sports 8V",Bike,2024,NULL,"2024-09-12 17:37:17","2024-09-12 17:37:17",NULL
e4a0bf5f-70ea-4042-97d1-12f696124d25,"Moto Guzzi"," Sports 8V Corsa",Bike,2024,NULL,"2024-09-12 17:37:35","2024-09-12 17:37:35",NULL
1109499b-a3e1-4076-814a-23e5c4c7e431,"Moto Guzzi"," V9 Bobber",Bike,2024,NULL,"2024-09-12 17:37:52","2024-09-12 17:37:52",NULL
4e3701f1-4fbe-494b-9b55-ddc48e114493,"Moto Guzzi"," V9 Roamer",Bike,2024,NULL,"2024-09-12 17:38:10","2024-09-12 17:38:10",NULL
bd6b0729-6743-4249-9384-2cd039252440,"Moto Guzzi","V 85 TT",Bike,2024,NULL,"2024-09-12 17:38:40","2024-09-12 17:38:40",NULL
5f81262a-51d8-4113-ad72-3ae12e820a64,"Moto Morini",X-Cape,Bike,2024,NULL,"2024-09-12 17:40:57","2024-09-12 17:40:57",NULL
ffd3a2c4-4e42-4a23-9e65-112afb764927,"Moto Morini",Seiemmezzo,Bike,2024,NULL,"2024-09-12 17:41:37","2024-09-12 17:41:37",NULL
65c8d956-a245-45fa-8a10-06e5c367a8e4,Odysse,E2Go,Bike,2024,NULL,"2024-09-12 17:42:55","2024-09-12 17:42:55",NULL
699e0ee2-8eda-4d53-9a82-28637936c118,Odysse,Evoqis,Bike,2024,NULL,"2024-09-12 17:43:19","2024-09-12 17:43:19",NULL
b564be79-79a7-4746-a294-2c6c98679799,Odysse,Hawk,Bike,2024,NULL,"2024-09-12 17:43:43","2024-09-12 17:43:43",NULL
46517fc1-cf79-4e70-88d9-fee5113cbf3b,Odysse,Racer,Bike,2024,NULL,"2024-09-12 17:44:14","2024-09-12 17:44:14",NULL
3c0a4680-c34a-4556-bcee-6b8ffcf8da2b,Odysse,Trot,Bike,2024,NULL,"2024-09-12 17:44:48","2024-09-12 17:44:48",NULL
6486628f-d6dc-4668-b21e-c3ac45460d87,Odysse,Vader,Bike,2024,NULL,"2024-09-12 17:45:14","2024-09-12 17:45:14",NULL
5656d788-fa9c-45fa-840c-cb9b901bc786,Okaya,ClassIQ,Bike,2024,NULL,"2024-09-12 17:47:14","2024-09-12 17:47:14",NULL
ea32ed7d-73cc-4ef4-9b1a-52136e5d714f,Okaya,Faast,Bike,2024,NULL,"2024-09-12 17:47:45","2024-09-12 17:47:45",NULL
49df0450-5bae-4d89-88ad-0f100f357029,Okaya,"Faast F3",Bike,2024,NULL,"2024-09-12 17:48:17","2024-09-12 17:48:17",NULL
c0d1d571-360b-4b10-9cb3-987b801be356,Okaya,"Faast F2B",Bike,2024,NULL,"2024-09-12 17:48:58","2024-09-12 17:48:58",NULL
a053f25e-f0a9-48ac-bc6b-46e5d4f3ae64,Okaya,"Faast F2F",Bike,2024,NULL,"2024-09-12 17:49:29","2024-09-12 17:49:29",NULL
f01089df-5730-47ab-8a69-49919e43a8e1,Okaya,F2T,Bike,2024,NULL,"2024-09-12 17:49:55","2024-09-12 17:49:55",NULL
ef4b126c-6f5f-49d5-bfdc-f22aea6ddd16,Okaya,Freedom,Bike,2024,NULL,"2024-09-12 17:50:36","2024-09-12 17:50:36",NULL
4d264df9-a5cf-4fa3-b830-054ee4e2ae32,Okaya,Motofaast,Bike,2024,NULL,"2024-09-12 17:51:33","2024-09-12 17:51:33",NULL
b3c28fdd-c9b9-4bed-b8a0-763b0cbcf43c,Okinawa,"Dual 100",Bike,2024,NULL,"2024-09-13 02:09:49","2024-09-13 02:09:49",NULL
714053aa-9838-4281-bc29-17e1cea28fb6,Okinawa,i-Praise,Bike,2024,NULL,"2024-09-13 02:10:10","2024-09-13 02:10:10",NULL
aadfb2aa-12df-4ff2-abba-be70e7d2ad3e,Okinawa,Lite,Bike,2024,NULL,"2024-09-13 02:10:28","2024-09-13 02:10:28",NULL
b8ad2345-c16a-4b7e-b99d-7ec64455eb32,Okinawa,OKHI-90,Bike,2024,NULL,"2024-09-13 02:10:43","2024-09-13 02:10:43",NULL
682a6b28-33bb-4ecc-8f6c-68d6589975f1,Okinawa,Praise,Bike,2024,NULL,"2024-09-13 02:11:00","2024-09-13 02:11:00",NULL
1944efe0-cda3-4d78-8629-18195be634f9,Okinawa,R30,Bike,2024,NULL,"2024-09-13 02:11:36","2024-09-13 02:11:36",NULL
dbd9918f-0a0a-4df9-bd30-f696cd1cebfc,Okinawa,Raise,Bike,2024,NULL,"2024-09-13 02:11:51","2024-09-13 02:11:51",NULL
3765cbf7-0188-4cee-a7c9-741732c0bd98,Okinawa,"Ridge ",Bike,2024,NULL,"2024-09-13 02:12:06","2024-09-13 02:12:06",NULL
27e7516c-9a82-48b6-80c0-86ffd73e41f3,Okinawa,"Ridge 100",Bike,2024,NULL,"2024-09-13 02:12:20","2024-09-13 02:12:20",NULL
5c96eb13-52bc-47a6-967c-fb636b327ec0,Okinawa,"Ridge Plus",Bike,2024,NULL,"2024-09-13 02:12:33","2024-09-13 02:12:33",NULL
646b46e9-4476-48fd-9ab8-84a572783067,Ola,Roadster,Bike,2024,NULL,"2024-09-13 02:15:53","2024-09-13 02:15:53",NULL
b3666e89-9224-4794-8ac1-5645eabfa008,Ola,"Roadster Pro",Bike,2024,NULL,"2024-09-13 02:16:11","2024-09-13 02:16:11",NULL
0a20ed5c-946a-48e2-bc4f-116f7efebd58,Ola,"Roadster X",Bike,2024,NULL,"2024-09-13 02:16:25","2024-09-13 02:16:25",NULL
e8265c7d-985e-4169-984e-e3cac0ecb73c,Ola,S1,Bike,2024,NULL,"2024-09-13 02:16:39","2024-09-13 02:16:39",NULL
3daebc4e-6f99-46df-b616-271a39320d73,Ola,"S1 Air",Bike,2024,NULL,"2024-09-13 02:16:56","2024-09-13 02:16:56",NULL
d5807d86-85ec-4ea0-b0d8-cd363b2dc3fd,Ola,"S1 Pro",Bike,2024,NULL,"2024-09-13 02:17:10","2024-09-13 02:17:10",NULL
eaa1beaa-80e4-41b2-80d5-3f418b53b306,Ola,"S1 X",Bike,2024,NULL,"2024-09-13 02:17:24","2024-09-13 02:17:24",NULL
164688d2-df6a-4d06-a04a-22fec216577d,"PURE EV",EcoDryft,Bike,2024,NULL,"2024-09-13 02:25:21","2024-09-13 02:25:21",NULL
b14f25d8-10bb-4d5b-878d-7186e8f6d342,"PURE EV",EPluto,Bike,2024,NULL,"2024-09-13 02:26:21","2024-09-13 02:26:50",NULL
690a24a2-3a3b-4f24-a2b5-35d05f67a84f,"PURE EV","EPluto 7G",Bike,2024,NULL,"2024-09-13 02:27:10","2024-09-13 02:27:10",NULL
605415d0-4518-439f-9cc6-f01212074501,"PURE EV",ETrance,Bike,2024,NULL,"2024-09-13 02:27:40","2024-09-13 02:27:40",NULL
ede73bdb-9df8-47c5-a457-6367839c2dc8,"PURE EV","ETrance Neo",Bike,2024,NULL,"2024-09-13 02:27:59","2024-09-13 02:27:59",NULL
b031c824-be1e-4b7a-a842-2d56a58b31ba,"PURE EV","ETryst 350",Bike,2024,NULL,"2024-09-13 02:28:28","2024-09-13 02:28:28",NULL
15a3a1e4-5d4a-4492-9a3e-33d94f04fc7e,"QJ Motor","SRC 250",Bike,2024,NULL,"2024-09-13 02:31:01","2024-09-13 02:31:01",NULL
c86d9b44-4320-4a62-a307-312179f59e41,"QJ Motor","SRC 500",Bike,2024,NULL,"2024-09-13 02:31:23","2024-09-13 02:31:23",NULL
906df3ba-d1ef-4e26-9bae-4f763e313d1d,"QJ Motor","SRK 400",Bike,2024,NULL,"2024-09-13 02:31:45","2024-09-13 02:31:45",NULL
3b2c3145-bd67-4523-bed2-4afa86afebd6,"QJ Motor","SRV 300",Bike,2024,NULL,"2024-09-13 02:32:09","2024-09-13 02:32:09",NULL
26b4c176-d23f-4976-9fe7-a0edd69f4c11,Revolt,"RV 300",Bike,2024,NULL,"2024-09-13 02:32:50","2024-09-13 02:32:50",NULL
334d5eb1-de5f-4f8e-abf3-97bf48b25583,Revolt,"Revolt 400",Bike,2024,NULL,"2024-09-13 02:33:07","2024-09-13 02:33:07",NULL
08954fbc-a122-446b-918c-1afc82a7959c,"Royal Enfield"," Bullet 350",Bike,2024,NULL,"2024-09-14 13:52:39","2024-09-14 13:52:39",NULL
ad1d9fa7-e1f6-4743-9bec-a270a169edb3,"Royal Enfield"," Bullet 500",Bike,2024,NULL,"2024-09-14 13:53:03","2024-09-14 13:53:03",NULL
ae0cb4f1-ad48-473a-a5e4-5efb55141060,"Royal Enfield"," Bullet Trials 350",Bike,2024,NULL,"2024-09-14 13:53:23","2024-09-14 13:53:23",NULL
536426a5-2b6f-4c3f-b393-d4dbced5d4ed,"Royal Enfield"," Bullet Trials 500",Bike,2024,NULL,"2024-09-14 13:53:46","2024-09-14 13:53:46",NULL
64d9df73-8034-4ff6-93f7-7e98772853b7,"Royal Enfield"," Classic 350",Bike,2024,NULL,"2024-09-14 13:54:10","2024-09-14 13:54:10",NULL
9847661f-7a73-4245-ba95-6513ee36f281,"Royal Enfield"," Classic 350 Old Generation ",Bike,2024,NULL,"2024-09-14 13:54:55","2024-09-14 13:54:55",NULL
921a6239-2c6c-4cd3-a58e-5c873e143338,"Royal Enfield"," Classic 500",Bike,2024,NULL,"2024-09-14 13:56:42","2024-09-14 13:56:42",NULL
2f1ee6ca-0b26-4ef9-84fb-a19d48ea46a2,"Royal Enfield"," Classic 500 Pegasus",Bike,2024,NULL,"2024-09-14 13:57:21","2024-09-14 13:57:21",NULL
9788ac72-d67e-40f6-b104-4396225e0101,"Royal Enfield"," Classic Chrome",Bike,2024,NULL,"2024-09-14 13:57:36","2024-09-14 13:57:36",NULL
d904044b-b887-4c3b-832b-c7ab30109bfd,"Royal Enfield"," Classic Desert Storm",Bike,2024,NULL,"2024-09-14 13:57:51","2024-09-14 13:57:51",NULL
e03456c8-b56c-4d2e-a6a9-7aec9df9f197,"Royal Enfield"," Classic Gunmetal Grey",Bike,2024,NULL,"2024-09-14 13:58:08","2024-09-14 13:58:08",NULL
43058d60-16f7-427f-b898-0d68bb2f1eb7,"Royal Enfield"," Classic Signals",Bike,2024,NULL,"2024-09-14 13:58:23","2024-09-14 13:58:23",NULL
c8177b85-035b-41fd-8a03-60a3962f9991,"Royal Enfield"," Classic Squadron Blue",Bike,2024,NULL,"2024-09-14 13:58:37","2024-09-14 13:58:37",NULL
5e31de20-3749-42ff-89a4-8ea4a8f60193,"Royal Enfield"," Classic Stealth Black",Bike,2024,NULL,"2024-09-14 13:58:51","2024-09-14 13:58:51",NULL
1bd2694e-beca-4243-98f7-7ccc107c9989,"Royal Enfield"," Continental GT 650",Bike,2024,NULL,"2024-09-14 13:59:04","2024-09-14 13:59:04",NULL
ae0eb721-4969-47e7-9a3f-465f0a236379,"Royal Enfield"," Crusader",Bike,2024,NULL,"2024-09-14 13:59:18","2024-09-14 13:59:18",NULL
037ca816-cc72-4f2f-b45c-d0e44421bc7d,"Royal Enfield"," Electra ",Bike,2024,NULL,"2024-09-14 13:59:32","2024-09-14 13:59:32",NULL
4bf61cc5-8033-4bad-a959-8fc53a65b6c0,"Royal Enfield"," Electra 4 S",Bike,2024,NULL,"2024-09-14 13:59:45","2024-09-14 13:59:45",NULL
db3f30b5-b243-4a8a-b710-8a8d6610bf6d,"Royal Enfield"," Electra 5 S",Bike,2024,NULL,"2024-09-14 13:59:57","2024-09-14 13:59:57",NULL
8d2d9786-93b5-4193-880f-423f2345eb7a,"Royal Enfield"," Electra Twinspark",Bike,2024,NULL,"2024-09-14 14:00:11","2024-09-14 14:00:11",NULL
18ff3473-cb3d-4370-9987-0f8682f10f3f,"Royal Enfield"," Guerrilla 450",Bike,2024,NULL,"2024-09-14 14:00:24","2024-09-14 14:00:24",NULL
d2cc7cc5-d611-4491-858a-a380dcefc951,"Royal Enfield"," Himalayan ",Bike,2024,NULL,"2024-09-14 14:00:37","2024-09-14 14:00:37",NULL
7215ede3-a744-4f61-a973-a430ef17ecb3,"Royal Enfield"," Himalayan 450",Bike,2024,NULL,"2024-09-14 14:00:51","2024-09-14 14:00:51",NULL
534074e5-6b20-4276-8ba0-ce9712be3ec3,"Royal Enfield"," Hunter 350",Bike,2024,NULL,"2024-09-14 14:01:04","2024-09-14 14:01:04",NULL
a491ac98-e0eb-4a95-afd9-3cef85188662,"Royal Enfield"," Interceptor 650",Bike,2024,NULL,"2024-09-14 14:01:18","2024-09-14 14:01:18",NULL
621d268e-1d8c-416f-9560-ab98f03c63e5,"Royal Enfield"," Lightning",Bike,2024,NULL,"2024-09-14 14:01:31","2024-09-14 14:01:31",NULL
e6e9c4cc-f8b0-4fef-970c-b5496ad44cba,"Royal Enfield"," Machismo",Bike,2024,NULL,"2024-09-14 14:01:44","2024-09-14 14:01:44",NULL
a9fefa68-2366-4197-8cb9-7368a7e8827a,"Royal Enfield"," Meteor 350",Bike,2024,NULL,"2024-09-14 14:01:58","2024-09-14 14:01:58",NULL
9cc6f2cb-7157-451f-925f-ac3b267e7fcf,"Royal Enfield"," Mini Bullet",Bike,2024,NULL,"2024-09-14 14:02:50","2024-09-14 14:02:50",NULL
6ac388e4-bfa5-4af1-9379-39d72d093112,"Royal Enfield"," Scram 411",Bike,2024,NULL,"2024-09-14 14:03:04","2024-09-14 14:03:04",NULL
c64e3276-51e0-4ab8-a38b-5e09a0c33201,"Royal Enfield"," Shotgun 650",Bike,2024,NULL,"2024-09-14 14:03:17","2024-09-14 14:03:17",NULL
965ea7a7-0738-40ef-b289-5ece8cbe78f5,"Royal Enfield"," Super Meteor 650",Bike,2024,NULL,"2024-09-14 14:03:30","2024-09-14 14:03:30",NULL
82e6b1e7-86b2-4f64-b54d-e6df15e778c3,"Royal Enfield"," Superstar",Bike,2024,NULL,"2024-09-14 14:03:44","2024-09-14 14:03:44",NULL
5f43cbd1-3061-4e10-8eb3-693de7ccca0d,"Royal Enfield"," Thunderbird 350",Bike,2024,NULL,"2024-09-14 14:03:57","2024-09-14 14:03:57",NULL
873236a3-a766-44f9-a65c-c209a3eee579,"Royal Enfield"," Thunderbird 350X",Bike,2024,NULL,"2024-09-14 14:04:12","2024-09-14 14:04:12",NULL
6aae3214-b1d2-4c0c-bb09-a037a24a8e18,"Royal Enfield"," Thunderbird 500",Bike,2024,NULL,"2024-09-14 14:04:27","2024-09-14 14:04:27",NULL
d3f0a27d-249a-4ae4-a3b0-6532a85cb9ec,"Royal Enfield"," Thunderbird 500X",Bike,2024,NULL,"2024-09-14 14:04:41","2024-09-14 14:04:41",NULL
eae1ff63-b8b3-447a-9500-496ea6b998c5,"Royal Enfield"," Thunderbird Twinspark",Bike,2024,NULL,"2024-09-14 14:04:54","2024-09-14 14:04:54",NULL
4cc5bcce-bc29-47ba-b797-71090c80d90f,"Simple Energy","Dot One",Bike,2024,NULL,"2024-09-14 14:06:23","2024-09-14 14:06:23",NULL
584a77c8-7819-4f19-8aed-3b4d41483e02,"Simple Energy",One,Bike,2024,NULL,"2024-09-14 14:06:38","2024-09-14 14:06:38",NULL
7cf53573-6bd5-4ae1-9b95-dd6c8846ef38,Suzuki," Access 125",Bike,2024,NULL,"2024-09-14 14:20:49","2024-09-14 14:20:49",NULL
b6445148-8063-44da-8aa3-d4e4e07ce391,Suzuki," Avenis 125",Bike,2024,NULL,"2024-09-14 14:21:08","2024-09-14 14:21:08",NULL
943eca7b-3038-4eb1-9109-e77eabe7b425,Suzuki," AX 100",Bike,2024,NULL,"2024-09-14 14:21:22","2024-09-14 14:21:22",NULL
38951950-47da-4ad8-85a4-e804fd0ac1c5,Suzuki," Bandit",Bike,2024,NULL,"2024-09-14 14:21:35","2024-09-14 14:21:35",NULL
b339d789-1c41-465b-aab8-37a3d792329f,Suzuki," Burgman 650",Bike,2024,NULL,"2024-09-14 14:44:43","2024-09-14 14:44:43",NULL
72e43501-2205-4207-98cc-3eb03d945759,Suzuki," Burgman Street 125",Bike,2024,NULL,"2024-09-14 14:45:00","2024-09-14 14:45:00",NULL
0c0ca8f5-77ed-4d46-9a0a-e42e8ed0ee36,Suzuki," DR-Z50",Bike,2024,NULL,"2024-09-14 14:45:15","2024-09-14 14:45:15",NULL
3e2502ec-f61c-4b37-9640-2c2165e89c8a,Suzuki," DS80",Bike,2024,NULL,"2024-09-14 14:45:29","2024-09-14 14:45:29",NULL
10a85dc6-645a-4d0a-85f7-5899d793395b,Suzuki," Fiero",Bike,2024,NULL,"2024-09-14 14:45:43","2024-09-14 14:45:43",NULL
dfa2ca18-5ae7-4b4a-8078-09bcac8981e4,Suzuki," Gixxer",Bike,2024,NULL,"2024-09-14 14:45:59","2024-09-14 14:45:59",NULL
3d99f12d-b881-4bb2-91f9-0b97941712ad,Suzuki," Gixxer 250",Bike,2024,NULL,"2024-09-14 14:46:12","2024-09-14 14:46:12",NULL
425d83ec-70e4-477c-93d4-ad83c9232c8c,Suzuki," Gixxer SF",Bike,2024,NULL,"2024-09-14 14:46:26","2024-09-14 14:46:26",NULL
1cfffd06-fd0f-403b-80b2-232420ddf88e,Suzuki," Gixxer SF 250",Bike,2024,NULL,"2024-09-14 14:46:39","2024-09-14 14:46:39",NULL
f5671f84-f970-4621-bbe3-68406c7e3233,Suzuki," Gixxer SF Fi",Bike,2024,NULL,"2024-09-14 14:46:53","2024-09-14 14:46:53",NULL
43afab5e-b461-4090-89ab-0ecc8e682863,Suzuki," GS150R",Bike,2024,NULL,"2024-09-14 14:48:15","2024-09-14 14:48:15",NULL
a22bcbaa-4604-46f4-ac26-36cd0b50f862,Suzuki," GSX R1000Z",Bike,2024,NULL,"2024-09-14 14:48:32","2024-09-14 14:48:32",NULL
60fa6b7c-e9c8-4c58-81ed-4b000afd5786,Suzuki," GSX S750",Bike,2024,NULL,"2024-09-14 14:48:46","2024-09-14 14:48:46",NULL
17499539-1ea3-491d-bf96-7b896dfc622a,Suzuki," GSX-R1000",Bike,2024,NULL,"2024-09-14 14:49:00","2024-09-14 14:49:00",NULL
41cd8e77-6bac-43b0-8e18-639c93267ad9,Suzuki," GSX-S1000",Bike,2024,NULL,"2024-09-14 14:49:16","2024-09-14 14:49:16",NULL
4a415a46-72ed-4100-bd7b-888d068bf897,Suzuki," GSX-S1000F",Bike,2024,NULL,"2024-09-14 14:49:28","2024-09-14 14:49:28",NULL
10577980-4131-44d6-b639-38ae1f594db9,Suzuki," GSX-S750 ",Bike,2024,NULL,"2024-09-14 14:49:41","2024-09-14 14:49:41",NULL
6d5b38fb-5b21-4df0-b73f-d9f6ea51766e,Suzuki," Hayabusa",Bike,2024,NULL,"2024-09-14 14:49:57","2024-09-14 14:49:57",NULL
9db33e9d-ee2a-470d-a813-1422e62782f4,Suzuki," Hayate",Bike,2024,NULL,"2024-09-14 15:11:41","2024-09-14 15:11:41",NULL
4601535a-c49f-4a2b-b564-05d38695a744,Suzuki," Hayate EP",Bike,2024,NULL,"2024-09-14 15:11:55","2024-09-14 15:11:55",NULL
32211f18-b7f9-4b82-b22e-f58e3b825c68,Suzuki," Heat",Bike,2024,NULL,"2024-09-14 15:12:08","2024-09-14 15:12:08",NULL
e6750a3e-9ef0-464c-9212-fddf5dd01b4c,Suzuki," Inazuma 250",Bike,2024,NULL,"2024-09-14 15:12:21","2024-09-14 15:12:21",NULL
916e07ee-24b1-4145-b493-6b546f22d882,Suzuki," Intruder 150",Bike,2024,NULL,"2024-09-14 15:12:38","2024-09-14 15:12:38",NULL
9e7b5900-24f9-4d49-86bf-4040d8726cd9,Suzuki," Intruder 150 Fi",Bike,2024,NULL,"2024-09-14 15:12:52","2024-09-14 15:12:52",NULL
da64e719-7f8c-46c9-bc55-0d2e3b44cefd,Suzuki," Intruder M1800R",Bike,2024,NULL,"2024-09-14 15:13:05","2024-09-14 15:13:05",NULL
0530b721-70a4-4873-8719-0093f3dc2095,Suzuki," Katana",Bike,2024,NULL,"2024-09-14 15:13:20","2024-09-14 15:13:20",NULL
addfcc61-763b-42b9-921e-d4bdcd1d116d,Suzuki," Lets",Bike,2024,NULL,"2024-09-14 15:13:34","2024-09-14 15:13:34",NULL
154747bf-61ad-4d96-9e98-f2911c29928d,Suzuki," M1800RZ",Bike,2024,NULL,"2024-09-14 15:13:46","2024-09-14 15:13:46",NULL
7288da55-7959-4fee-ad90-d9f6e0063898,Suzuki," M800",Bike,2024,NULL,"2024-09-14 15:14:00","2024-09-14 15:14:00",NULL
9248dd30-d7fb-4605-af53-edbb351b6a8a,Suzuki," MAX100",Bike,2024,NULL,"2024-09-14 15:14:14","2024-09-14 15:14:14",NULL
